LINE_SEGMENT,TRACK_NUMBER,BEG MP,GRADE_TO_NEXT
3,1,306.19,0
3,1,306.26,-0.1
3,1,306.3,0
3,1,306.38,-0.1
3,1,306.39,0
3,1,306.47,0.12
3,1,306.56,0
3,1,306.6,0.04
3,1,306.64,0
3,1,306.7,0.13
3,1,306.98,0
3,1,307.02,0.04
3,1,307.06,0
3,1,307.11,-0.07
3,1,307.19,-0.04
3,1,307.27,0.05
3,1,307.38,-0.1
3,1,307.4,0
3,1,307.44,-0.09
3,1,307.49,0
3,1,307.53,0.04
3,1,307.62,0
3,1,307.89,0.04
3,1,307.93,0
3,1,308,-0.04
3,1,308.04,0
3,1,308.17,0.09
3,1,308.38,0.18
3,1,308.59,0.21
3,1,308.89,0.2
3,1,309.4,0.09
3,1,309.46,0.22
3,1,309.65,0.15
3,1,309.78,0
3,1,309.82,0.09
3,1,309.86,0
3,1,309.95,0.04
3,1,310.03,0
3,1,310.29,-0.06
3,1,310.39,0
3,1,310.41,-0.2
3,1,310.6,-0.15
3,1,310.82,0
3,1,310.9,-0.25
3,1,311.3,0
3,1,311.37,-0.22
3,1,311.71,-0.35
3,1,311.85,-0.13
3,1,311.9,0
3,1,311.96,-0.09
3,1,311.98,0
3,1,312.02,-0.1
3,1,312.04,0
3,1,312.07,-0.04
3,1,312.11,0
3,1,312.15,0.09
3,1,312.19,0
3,1,312.25,0.1
3,1,312.3,0.19
3,1,312.34,0.11
3,1,312.45,0
3,1,312.47,-0.2
3,1,312.49,0
3,1,312.59,0.1
3,1,312.62,0
3,1,312.68,0.04
3,1,312.72,0
3,1,312.81,-0.14
3,1,312.85,0
3,1,312.89,-0.11
3,1,313.02,0
3,1,313.1,-0.04
3,1,313.13,0
3,1,313.19,-0.1
3,1,313.21,0
3,1,313.48,0.07
3,1,313.57,-0.05
3,1,313.61,0.06
3,1,313.72,0.23
3,1,313.82,-0.2
3,1,313.91,0
3,1,313.97,0.22
3,1,314.04,0
3,1,314.06,-0.24
3,1,314.1,0
3,1,314.25,0.1
3,1,314.27,0
3,1,314.31,0.05
3,1,314.35,0
3,1,314.4,-0.09
3,1,314.44,0
3,1,314.46,-0.1
3,1,314.65,0
3,1,314.71,0.14
3,1,314.9,0
3,1,315.05,-0.05
3,1,315.09,0
3,1,315.26,0.04
3,1,315.29,0
3,1,315.35,-0.1
3,1,315.39,0
3,1,315.45,-0.09
3,1,315.47,0
3,1,315.58,0.09
3,1,315.62,0
3,1,315.81,-0.04
3,1,315.84,0
3,1,315.92,0.2
3,1,315.94,0
3,1,315.98,0.15
3,1,316.15,0
3,1,316.22,0.09
3,1,316.26,0
3,1,316.3,0.09
3,1,316.34,0
3,1,316.37,-0.17
3,1,316.6,0
3,1,316.62,0.05
3,1,316.66,0
3,1,316.71,0.3
3,1,316.73,0
3,1,316.77,0.04
3,1,317.02,0.56
3,1,317.11,-0.3
3,1,317.25,0
3,1,317.61,-0.04
3,1,317.65,0
3,1,317.73,0.12
3,1,317.8,0
3,1,317.84,0.09
3,1,317.88,-0.11
3,1,318.01,0
3,1,318.06,0.15
3,1,318.16,0
3,1,318.22,-0.1
3,1,318.25,0
3,1,318.35,-0.07
3,1,318.42,0
3,1,318.46,0.14
3,1,318.82,0
3,1,318.84,-0.08
3,1,319.14,0
3,1,319.29,0.1
3,1,319.5,0.19
3,1,319.88,-0.06
3,1,319.94,-0.32
3,1,320.09,-0.11
3,1,320.2,-0.04
3,1,320.28,0
3,1,320.36,-0.09
3,1,320.45,0.04
3,1,320.53,0
3,1,320.9,-0.09
3,1,320.94,0
3,1,321.07,0.1
3,1,321.11,-0.1
3,1,321.15,0
3,1,321.23,0.04
3,1,321.34,0
3,1,321.53,0.05
3,1,321.57,0
3,1,321.61,0.04
3,1,321.68,0
3,1,321.79,-0.06
3,1,321.95,0.04
3,1,322.08,-0.09
3,1,322.13,0
3,1,322.17,0.13
3,1,322.4,-0.04
3,1,322.44,-0.11
3,1,322.55,0
3,1,322.61,0.06
3,1,322.8,0
3,1,322.97,-0.02
3,1,323.04,0
3,1,323.21,-0.07
3,1,323.38,0
3,1,323.46,0.07
3,1,323.54,0
3,1,323.61,-0.09
3,0,323.65,0
3,0,323.76,-0.09
3,0,323.8,0
3,0,323.86,0.07
3,0,323.99,0.66
3,0,324.05,-1.9
3,0,324.07,0
3,0,324.26,0.09
3,0,324.28,0
3,0,324.35,0.1
3,0,324.52,0
3,0,324.73,-0.1
3,0,324.75,0
3,0,324.79,-0.08
3,0,324.88,0
3,0,324.98,-0.05
3,0,325.07,0
3,0,325.11,-0.1
3,0,325.13,0
3,0,325.18,-0.09
3,0,325.3,0
3,0,325.37,-0.1
3,0,325.39,0
3,0,325.45,0.13
3,0,325.6,0
3,0,325.81,0.1
3,0,325.83,0
3,0,326.09,-0.04
3,0,326.17,0
3,0,326.34,0.1
3,0,326.36,0
3,0,326.41,0.04
3,0,326.45,0
3,0,326.57,-0.1
3,0,326.59,0
3,0,326.68,0.04
3,0,326.72,0
3,0,326.91,0.1
3,0,326.96,0
3,0,327,-0.07
3,0,327.08,0
3,0,327.15,-0.1
3,0,327.19,0
3,0,327.25,0.1
3,0,327.29,0
3,0,327.48,0.05
3,0,327.51,0
3,0,327.59,-0.09
3,0,327.63,0
3,0,327.72,0.1
3,0,327.78,0.14
3,0,327.91,-0.09
3,1,327.95,-0.07
3,1,328.03,0.13
3,1,328.14,0
3,1,328.23,0.1
3,1,328.25,0
3,1,328.29,0.13
3,1,328.44,0
3,1,328.5,-0.05
3,1,328.54,0
3,1,328.63,-0.09
3,1,328.67,0
3,1,328.88,0.04
3,1,328.95,0
3,1,328.99,0.06
3,1,329.11,0
3,1,329.16,-0.15
3,1,329.35,-0.07
3,1,329.43,0
3,1,329.67,0.14
3,1,329.86,0.26
3,1,330.18,0
3,1,330.44,-0.25
3,1,330.7,0
3,1,330.81,0.24
3,1,331,0
3,1,331.05,-0.15
3,1,331.21,0
3,1,331.32,-0.14
3,1,331.47,0
3,1,331.55,0.13
3,1,331.6,0
3,1,331.64,-0.1
3,1,331.7,0
3,1,331.72,-0.1
3,1,331.74,0
3,1,331.77,-0.09
3,1,331.81,0
3,1,331.87,0.12
3,1,332,-0.04
3,1,332.04,-0.18
3,1,332.13,0
3,1,332.17,-0.1
3,1,332.19,0
3,1,332.29,0.03
3,1,332.38,0
3,1,332.42,-0.04
3,1,332.49,0
3,1,332.57,0.13
3,1,332.74,0.09
3,1,332.76,-0.2
3,1,332.78,-0.14
3,1,332.91,0
3,1,332.97,-0.05
3,1,333.01,0
3,1,333.06,0.1
3,1,333.1,0.03
3,1,333.21,-0.1
3,1,333.23,0
3,1,333.29,-0.05
3,1,333.33,0
3,1,333.36,-0.08
3,1,333.5,0
3,1,333.54,0.15
3,1,333.78,0
3,1,333.84,-0.22
3,1,333.97,0
3,1,334.03,0.24
3,1,334.16,0
3,1,334.31,0.13
3,1,334.43,0.37
3,1,334.63,0.12
3,1,334.71,0
3,1,334.75,-0.12
3,1,334.99,-0.05
3,1,335.03,0
3,1,335.07,-0.1
3,1,335.09,0
3,1,335.13,-0.12
3,1,335.2,0
3,1,335.24,-0.1
3,1,335.32,1.8
3,1,335.35,-0.29
3,1,335.51,0.2
3,1,335.53,-0.1
3,1,335.54,-0.2
3,1,335.81,-0.05
3,1,335.9,0
3,1,336,0.18
3,1,336.36,0.2
3,1,337.36,0
3,1,337.68,-0.21
3,1,338.44,0
3,1,339.05,0.19
3,1,339.41,0.13
3,1,339.47,-0.05
3,1,339.54,-0.19
3,1,340.26,0
3,1,340.32,0.1
3,1,340.56,-0.13
3,1,340.66,0
3,1,340.75,-0.08
3,1,340.92,0.2
3,1,342.36,0
3,1,342.68,0.09
3,1,342.89,0.15
3,1,343.2,0.1
3,1,343.38,-0.2
3,1,344.24,0
3,1,344.37,0.19
3,1,345.13,-0.15
3,1,345.51,-0.06
3,1,345.88,-0.19
3,1,346.61,0
3,1,346.83,0.09
3,1,347.02,0
3,1,347.31,0.2
3,1,347.59,0
3,1,348.54,0.1
3,1,348.92,0
3,1,349.11,0.09
3,1,349.48,-0.27
3,1,349.67,-0.14
3,1,350.05,-0.1
3,1,350.17,0
3,1,350.64,-0.06
3,1,350.83,-0.09
3,1,350.88,0.15
3,1,350.98,0
3,1,351.15,-0.14
3,1,351.26,0.09
3,1,351.3,0.23
3,1,351.61,0
3,1,351.64,0.08
3,1,351.79,-0.25
3,1,351.97,-0.05
3,1,352,-0.05
3,1,352.08,0
3,1,352.13,0.09
3,1,352.15,0
3,1,352.25,0.04
3,1,352.32,0
3,1,352.36,-0.03
3,1,352.41,0
3,1,352.45,0.22
3,1,352.76,0
3,1,352.95,-0.17
3,1,353.35,0
3,1,353.4,0.16
3,1,353.46,0
3,1,353.52,-0.13
3,1,353.57,0
3,1,353.67,0.03
3,1,353.82,0.16
3,1,353.97,0.39
3,1,354.05,0.05
3,1,354.09,0.23
3,1,354.39,0.32
3,1,354.52,0.15
3,1,354.69,-0.14
3,1,354.77,0
3,1,354.98,-0.04
3,1,355.05,-0.25
3,1,355.26,-0.09
3,1,355.32,0
3,1,355.39,0.09
3,1,355.43,0.11
3,1,355.56,0.04
3,1,355.64,-0.25
3,1,355.73,-0.36
3,1,355.83,-0.09
3,1,355.87,0
3,1,355.9,0.09
3,1,356.02,0
3,1,356.06,-0.05
3,1,356.09,-0.14
3,1,356.25,0
3,1,356.3,-0.12
3,1,356.38,0.1
3,1,356.43,0.09
3,1,356.62,0.15
3,1,356.97,0
3,1,357,-0.12
3,1,357.23,0
3,1,357.27,0.18
3,1,357.38,0
3,1,357.4,-0.1
3,1,357.55,0
3,1,357.59,0.08
3,1,357.7,-0.1
3,1,357.87,0
3,1,358.04,-0.05
3,1,358.14,0
3,1,358.29,-0.06
3,1,358.35,0
3,1,358.46,0.09
3,1,358.48,0
3,1,358.63,0.04
3,1,358.71,0
3,1,358.84,0.05
3,1,358.92,0
3,1,359.01,0.22
3,1,359.09,0.06
3,1,359.39,0
3,1,361.21,0.04
3,1,361.4,5.70E-03
3,0,362.06,0.25
3,0,362.19,0.36
3,0,362.31,0.34
3,0,362.63,-0.06
3,0,362.67,-0.04
3,0,362.74,0
3,0,362.78,-0.01
3,0,362.87,-0.24
3,0,362.91,-0.42
3,1,363.06,-0.26
3,1,363.42,-0.14
3,1,363.53,-0.06
3,1,363.64,0.06
3,1,363.75,0.17
3,1,363.84,-0.05
3,1,363.88,-0.18
3,1,364.01,0
3,1,364.2,0.14
3,1,364.52,0
3,1,364.69,-0.09
3,1,364.77,-0.1
3,1,365.01,0
3,1,365.13,-0.09
3,1,365.15,0
3,1,365.17,0.05
3,1,365.34,0.09
3,1,365.37,0.04
3,1,365.41,0
3,1,365.47,0.08
3,1,365.66,0
3,1,365.7,-0.22
3,1,365.83,0.09
3,1,365.94,0
3,1,365.98,-0.11
3,1,366.11,0
3,1,366.34,0.11
3,1,366.47,0
3,1,366.57,-0.1
3,1,366.59,0
3,1,366.66,0.1
3,1,366.72,0
3,1,366.77,0.09
3,1,366.79,0
3,1,366.91,0.1
3,1,366.93,0
3,1,367.02,0.1
3,1,367.04,-9.90E-03
3,1,367.23,-0.06
3,1,367.46,0
3,1,367.53,-0.1
3,1,367.57,0
3,1,367.63,-0.09
3,1,367.65,0
3,1,367.78,-0.12
3,1,367.93,-0.1
3,1,367.99,0.09
3,1,368.04,0.07
3,1,368.12,-0.08
3,1,368.23,0
3,1,368.27,0.31
3,1,368.29,0
3,1,368.35,0.09
3,1,368.4,0
3,1,368.71,0.17
3,1,368.93,0.34
3,1,369.16,0
3,1,369.18,-0.26
3,1,369.5,-0.2
3,1,369.58,-0.09
3,1,369.62,0.14
3,1,369.73,0
3,1,369.75,-0.09
3,1,369.82,0
3,1,369.88,0.22
3,1,370.19,-0.22
3,1,370.56,-0.13
3,1,370.62,0
3,1,370.72,-0.07
3,1,370.79,0
3,1,370.83,0.14
3,1,370.87,0
3,1,370.92,0.14
3,1,371.25,0
3,1,371.36,0.22
3,1,371.51,-0.13
3,1,371.62,0
3,1,371.66,-0.1
3,1,371.68,0
3,1,371.72,0.09
3,1,371.77,0
3,1,372.08,0.19
3,1,372.27,0
3,1,372.46,0.18
3,1,372.57,-0.15
3,1,372.82,0
3,1,373.22,0.22
3,1,373.38,0
3,1,373.44,0.16
3,1,373.5,0.16
3,1,373.66,-0.28
3,1,374.24,-0.22
3,1,374.31,0
3,1,374.43,0.12
3,1,374.5,-0.15
3,1,374.58,0.09
3,1,374.69,-0.04
3,1,374.81,0.75
3,1,374.92,-1.66
3,1,374.98,-0.09
3,1,375.07,0.1
3,1,375.32,0
3,1,375.58,0.09
3,1,375.6,0
3,1,375.62,0.09
3,1,375.68,0
3,1,375.72,-0.07
3,1,375.79,0.03
3,1,376.04,0
3,1,376.06,-0.16
3,1,376.11,0
3,1,376.28,-0.1
3,1,376.32,0.03
3,1,376.47,0.09
3,1,376.61,-0.17
3,1,376.7,-0.1
3,1,376.87,0.21
3,1,377.04,0
3,1,377.06,-0.21
3,1,377.17,-0.11
3,1,377.27,0
3,1,377.44,-0.1
3,1,377.46,0
3,1,377.53,0.1
3,1,377.72,-0.12
3,1,377.89,0
3,1,378.04,0.09
3,1,378.18,0
3,1,378.4,0.1
3,1,378.42,0
3,1,378.5,0.09
3,1,378.54,0
3,1,378.67,0.16
3,1,378.78,0
3,1,378.84,-0.05
3,1,379.09,0
3,1,379.16,0.1
3,1,379.26,-0.15
3,1,379.35,0
3,1,379.39,0.27
3,1,379.48,0.12
3,1,379.67,0.14
3,1,379.82,0
3,1,380.66,-0.03
3,1,380.75,0
3,1,380.79,-0.2
3,1,381.15,0
3,1,381.25,0.04
3,1,381.28,0
3,1,381.4,0.1
3,1,381.42,0
3,1,381.64,-0.05
3,1,381.76,0.1
3,1,381.77,0
3,1,381.83,0.09
3,1,381.87,0
3,1,381.98,-0.05
3,1,382.1,0
3,1,382.17,0.15
3,1,382.21,0
3,1,382.32,-0.1
3,1,382.44,0
3,1,382.51,0.04
3,1,382.63,0
3,1,382.82,0.1
3,1,382.84,0
3,1,382.89,0.1
3,1,383.04,-0.1
3,1,383.08,-0.04
3,1,383.12,0
3,1,383.16,0.16
3,1,383.22,0.19
3,1,383.27,0
3,1,383.31,-0.18
3,1,383.42,0
3,1,383.5,-0.1
3,1,383.52,0
3,1,383.65,0.13
3,1,383.82,0
3,1,383.88,-0.22
3,1,383.95,0
3,1,384.09,0.09
3,1,384.18,0
3,1,384.24,-0.09
3,1,384.33,0
3,1,384.41,-0.1
3,1,384.43,0
3,1,384.62,0.04
3,1,384.73,0
3,1,384.77,-0.1
3,1,384.84,0
3,1,384.92,0.09
3,1,385.01,0
3,1,385.09,-0.1
3,1,385.11,0
3,1,385.17,0.1
3,1,385.18,0
3,1,385.2,-0.09
3,1,385.24,0
3,1,385.34,0.15
3,1,385.64,0
3,1,385.7,0.19
3,1,385.75,0
3,1,385.79,0.14
3,1,385.98,0
3,1,386.04,0.17
3,1,386.3,0
3,1,386.42,-0.1
3,1,386.45,0
3,1,386.85,-0.28
3,1,387.19,-0.09
3,1,387.38,0.19
3,1,388.12,0.21
3,1,388.27,0.2
3,1,388.48,0.07
3,1,388.61,0.24
3,1,388.93,0
3,1,389.05,0.27
3,1,389.2,0.13
3,1,389.31,0.13
3,1,389.58,0.25
3,1,389.9,0.25
3,1,390.11,0
3,1,390.15,-0.06
3,1,390.34,0
3,1,390.47,-0.09
3,1,390.51,0
3,1,390.54,-0.08
3,1,390.79,-0.02
3,1,390.94,0.18
3,1,391.57,0.31
3,1,391.68,0.2
3,1,391.89,0.05
3,1,392.02,0
3,1,392.06,0.01
3,1,392.34,0.07
3,1,392.42,0.16
3,1,392.91,0.37
3,1,392.99,0.27
3,1,393.21,-0.25
3,1,393.48,-0.13
3,1,393.54,-0.26
3,1,393.84,0
3,1,393.92,0.04
3,1,393.99,-0.03
3,1,394.05,0
3,1,394.14,0.19
3,1,394.39,0.13
3,1,394.48,-0.04
3,1,394.58,0
3,1,394.67,0.09
3,1,394.75,0
3,1,394.98,-0.08
3,1,395.07,0
3,1,395.11,0.2
3,1,395.19,0
3,1,395.26,0.12
3,1,395.28,0
3,1,395.41,0.1
3,1,395.43,0
3,1,395.48,-0.06
3,1,395.54,0
3,1,395.73,-0.1
3,1,395.75,0
3,1,395.83,-0.1
3,1,395.85,0
3,1,395.92,-0.1
3,1,395.94,0
3,1,396.09,-0.08
3,1,396.21,-0.14
3,1,396.28,-0.31
3,1,396.59,-0.24
3,1,396.62,-0.36
3,1,396.77,-0.24
3,1,396.81,0
3,1,396.85,-0.3
3,1,397.04,-0.19
3,1,397.13,-0.24
3,1,397.34,-0.22
3,1,397.42,-0.37
3,1,397.55,-0.22
3,1,397.93,-0.1
3,1,397.97,-0.33
3,1,398.08,-0.19
3,1,398.37,-0.24
3,1,398.48,-0.38
3,1,398.57,-0.27
3,1,398.84,-0.05
3,1,398.92,-0.07
3,1,398.99,0
3,1,399.16,0.1
3,1,399.2,0
3,1,399.26,0.13
3,1,399.31,0.09
3,1,399.33,0
3,1,399.35,-0.2
3,1,399.37,-0.1
3,1,399.54,0
3,1,399.62,0.09
3,1,399.67,0
3,1,400.03,0.11
3,1,400.15,0.1
3,1,400.16,-0.09
3,1,400.18,-0.27
3,1,400.25,0
3,1,400.26,0.02
3,1,400.43,0
3,1,400.51,0.17
3,1,400.6,0
3,1,400.94,-0.05
3,1,401.07,0
3,1,401.13,0.06
3,1,401.28,-0.14
3,1,401.45,0
3,1,401.79,0.34
3,1,401.87,-0.08
3,1,402.06,0.17
3,1,402.19,0.2
3,1,402.21,-0.19
3,1,402.23,-0.13
3,1,402.29,0
3,1,402.32,-0.07
3,1,402.4,0
3,1,402.57,0.04
3,1,402.67,-0.07
3,1,402.76,0
3,1,402.82,0.07
3,1,402.97,0
3,1,403.01,0.09
3,1,403.04,0
3,1,403.1,0.07
3,1,403.18,0
3,1,403.23,-0.13
3,1,403.35,0
3,1,403.46,0.17
3,1,403.67,0.07
3,1,403.86,0.25
3,1,404.01,-0.17
3,1,404.22,0
3,1,404.24,0.26
3,1,404.45,0
3,1,404.46,-0.15
3,1,404.77,0
3,1,404.81,-0.27
3,1,404.94,0
3,1,404.98,-0.1
3,1,405.01,0
3,1,405.05,0.09
3,1,405.09,0
3,1,405.13,-0.16
3,1,405.18,0
3,1,405.32,0.1
3,1,405.37,0
3,1,405.41,-0.07
3,1,405.49,0.02
3,1,405.56,0
3,1,405.77,0.08
3,1,406.05,0.06
3,1,406.11,0
3,1,406.17,0.1
3,1,406.21,0.11
3,1,406.34,0.23
3,1,406.43,-0.13
3,1,406.49,0
3,1,406.53,0.18
3,1,406.66,0.37
3,1,406.79,0.33
3,1,406.85,0
3,1,406.89,0.18
3,1,407.16,0.16
3,1,407.21,0
3,1,407.23,0.1
3,1,407.48,0
3,0,407.52,-0.1
3,0,407.56,0.2
3,0,407.58,0
3,0,407.62,-0.23
3,0,407.67,0
3,0,407.69,-0.15
3,0,407.73,0
3,0,407.83,-0.43
3,1,407.94,0
3,1,407.95,-0.09
3,1,407.99,-0.02
3,1,408.06,-0.24
3,1,408.23,-0.07
3,1,408.31,0.15
3,1,408.35,0.09
3,1,408.37,-0.1
3,1,408.39,-0.22
3,1,408.52,-0.33
3,1,408.69,-0.13
3,1,408.75,0
3,1,408.82,-0.09
3,1,408.92,0
3,1,409.16,0.07
3,1,409.24,-0.16
3,1,409.3,0
3,1,409.37,0.19
3,1,409.41,0.03
3,1,409.46,0
3,1,409.52,0.02
3,1,409.6,0.1
3,1,409.81,0.09
3,1,409.84,-0.03
3,1,409.9,0
3,1,409.94,-0.09
3,1,409.96,0
3,1,410.09,-0.02
3,1,410.17,0.09
3,1,410.28,-0.05
3,1,410.38,-0.07
3,1,410.47,-0.7
3,1,410.49,0.23
3,1,410.55,0
3,1,410.62,0.21
3,1,410.85,0.23
3,1,410.91,0.16
3,1,411.02,0
3,1,411.36,0.16
3,1,411.42,0
3,1,411.55,-0.03
3,1,411.66,0.02
3,1,411.81,0.2
3,1,412.04,0
3,1,412.13,0.19
3,1,412.15,0.2
3,1,412.17,0
3,1,412.19,-0.2
3,1,412.21,-0.19
3,1,412.23,0
3,1,412.51,-0.19
3,1,412.57,-0.19
3,1,412.81,0.22
3,1,413.08,-0.18
3,1,413.28,0.06
3,1,413.42,0
3,1,413.46,-0.07
3,1,413.56,0.3
3,1,413.59,0.13
3,1,413.65,-0.13
3,1,413.71,0
3,1,413.75,-0.14
3,1,413.82,-0.19
3,1,413.86,0.13
3,1,413.92,0.12
3,1,413.99,-0.12
3,1,414.07,-0.23
3,1,414.12,0.23
3,1,414.18,0
3,1,414.26,-0.16
3,1,414.31,0.29
3,1,414.41,0
3,1,414.5,-0.1
3,1,414.54,-0.4
3,1,414.58,0
3,1,414.65,0.5
3,1,414.71,0.16
3,1,414.77,0
3,1,414.82,0.2
3,1,414.92,0.24
3,1,415,0.39
3,1,415.07,1.88
3,1,415.09,0.18
3,1,415.6,0.25
3,1,416.13,0.21
3,1,416.61,0.3
3,1,416.72,0.26
3,1,417.48,0.11
3,1,417.61,0.37
3,1,417.86,0.07
3,1,417.99,0.19
3,1,418.27,0.26
3,1,418.5,0.08
3,1,418.69,0.26
3,1,419.05,0.17
3,1,419.24,0.05
3,1,419.43,0
3,1,419.98,0.06
3,1,420.09,0
3,1,420.32,-0.09
3,1,420.39,0
3,1,420.45,0.1
3,1,420.51,0
3,1,420.6,-0.06
3,1,420.72,-0.15
3,1,420.88,-0.2
3,1,421.09,-0.14
3,1,421.25,-0.03
3,1,421.36,0
3,1,421.59,-0.09
3,1,422.17,0
3,1,422.23,0.76
3,1,422.32,-0.1
3,1,422.61,-0.29
3,1,424.41,-0.09
3,1,424.47,0
3,1,424.67,-0.26
3,1,424.86,0
3,1,424.98,-0.14
3,1,425.11,-0.24
3,1,425.37,-0.34
3,1,425.56,-0.06
3,1,425.75,0
3,1,426,-0.2
3,1,426.45,0
3,1,426.53,0.47
3,1,426.79,0
3,1,426.83,-0.4
3,1,426.89,-0.69
3,1,426.98,-0.36
3,1,427.08,0
3,1,427.21,0.07
3,1,427.34,-0.13
3,1,427.89,0
3,1,428.04,0.08
3,1,428.33,0
3,1,428.42,0.03
3,1,428.52,0.54
3,1,428.61,0
3,1,428.88,0.1
3,1,429.03,0.02
3,1,429.37,0
3,1,429.44,-0.48
3,1,429.56,-0.1
3,1,429.69,0.12
3,1,429.75,0.56
4,0,2.47,0.29
4,0,2.66,0
4,0,2.83,0.32
4,0,3.35,0
4,0,3.86,0.29
4,0,3.89,0.46
4,0,4.03,0.45
4,0,4.17,0.1
4,0,4.27,0.2
4,1,5.2,0.24
4,1,5.24,0.34
4,1,5.77,0.4
4,1,6.43,0.34
4,1,7.45,0.4
4,1,8.44,0.35
4,1,9.31,0.4
4,1,9.63,0.34
4,1,10.59,0.38
4,1,11.13,0.38
4,1,11.2,0.35
4,1,11.48,0.39
4,0,14.82,0.35
4,0,15.48,0.39
4,0,16.82,0.35
4,0,17.09,0.39
4,0,17.85,8.60E-03
4,0,18.28,0
4,0,19.33,0.14
4,0,19.61,0.19
4,0,19.63,0
4,1,19.91,-0.1
4,1,20.33,-0.2
4,1,20.81,-0.3
4,1,21.18,-0.19
4,1,22.04,0
4,1,22.25,0.04
4,1,22.73,0.04
4,1,23.17,0.14
4,1,23.21,0.1
4,1,23.59,-0.01
4,1,24.44,1.19
4,1,24.54,0.29
4,1,24.63,0
4,1,24.84,0.4
4,1,25.03,0
4,1,25.31,0.4
4,1,26.07,0
4,1,26.24,-0.29
4,1,26.43,0
4,1,26.62,0.24
4,1,26.77,0
4,1,26.81,-0.13
4,1,27,0.14
4,0,28.86,0
4,0,29.29,0.19
4,0,29.76,-0.03
4,0,31.98,58.18
4,0,31.99,0.42
4,0,32.09,1.11
4,0,32.43,0.72
4,0,32.63,-0.11
4,0,32.95,0.06
4,0,33.26,0.49
4,0,33.53,0.11
4,0,33.7,0.4
4,0,33.79,0.82
4,0,33.87,0.6
4,0,34.17,0.25
4,0,34.33,-0.88
4,0,34.44,-0.3
4,0,34.7,0
4,0,34.95,0.14
4,0,35.27,0.55
4,0,35.44,0
4,0,35.54,-0.32
4,0,35.82,0.78
4,0,35.92,-0.12
4,0,36.07,-0.21
4,0,36.33,1
4,0,36.52,-0.2
4,1,36.71,0.49
4,1,36.79,0.27
4,1,37,0.3
4,1,37.24,0
4,1,37.43,0.57
4,1,37.83,0
4,1,38,-0.6
4,1,38.28,0
4,1,38.4,0.5
4,1,38.55,-0.25
4,1,38.63,0.09
4,1,39.2,0
4,1,39.35,0.4
4,1,39.46,0.3
4,1,39.48,0.17
4,1,39.67,0.1
4,1,39.69,0
4,1,39.77,-0.15
4,1,39.8,-0.3
4,1,39.95,-0.24
4,1,40.07,-0.17
4,1,40.2,0
4,1,40.47,0.1
4,1,40.52,0.53
4,1,40.82,0.16
4,1,40.99,0.07
4,1,41.13,0.25
4,1,41.24,0.1
4,1,41.5,0
4,1,41.58,-0.58
4,1,41.67,0
4,1,41.78,0.24
4,1,41.86,0
4,1,42.02,-0.35
4,1,42.15,0.03
4,1,42.32,0.33
4,1,42.41,0.5
4,1,42.51,0
4,1,42.77,0.3
4,1,43.02,-0.5
4,1,43.13,0
4,1,43.23,0.16
4,1,43.34,0
4,1,43.46,0.42
4,1,43.59,0
4,1,43.7,0.12
4,1,43.85,0.79
4,1,44.04,-0.25
4,1,44.12,0
4,1,44.33,0.25
4,1,44.55,0.28
4,1,44.68,-0.07
4,1,44.71,-0.03
4,1,44.93,0.92
4,1,45.04,0
4,1,45.12,0.49
4,1,45.23,-0.42
4,1,45.37,0.16
4,1,45.48,-0.22
4,1,45.65,0.28
4,1,45.92,0
4,1,46.01,-0.42
4,1,46.14,0
4,1,46.2,-0.33
4,1,46.26,0.1
4,1,46.35,0.5
4,1,46.44,-0.08
4,1,46.88,0.14
4,1,47.01,0.37
4,1,47.16,0
4,1,47.39,0.5
4,1,47.48,-0.16
4,1,47.65,0.16
4,1,47.88,0.09
4,1,48.07,0
4,1,48.31,0.43
4,1,48.4,0
4,1,48.41,-0.14
4,1,48.55,0.66
4,1,48.66,0
4,1,48.78,-0.5
4,1,48.85,0
4,1,48.99,0.24
4,1,49.06,-0.49
4,1,49.1,0
4,1,49.15,0.29
4,1,49.25,0
4,1,49.27,-0.49
4,1,49.31,0
4,1,49.48,0.57
4,1,49.61,0.08
4,1,49.83,0
4,1,49.97,0.2
4,1,50.2,0.24
4,1,50.39,-0.15
4,1,50.58,0.48
4,1,50.6,0
4,1,50.71,-0.41
4,1,50.78,0
4,1,50.94,0.5
4,1,50.98,-0.18
4,1,51.28,0
4,1,51.51,0.83
4,1,51.62,-0.11
4,1,51.79,0.08
4,1,51.9,-0.1
4,1,52,0.5
4,1,52.07,-0.5
4,1,52.11,0
4,1,52.36,1
4,1,52.43,0
4,1,52.49,1.1
4,1,52.68,-0.26
4,1,52.96,0.21
4,1,53.32,0
4,1,53.55,-0.5
4,1,53.78,0.06
4,1,53.99,0.9
4,1,54.12,-0.58
4,1,54.27,0
4,1,54.44,0.42
4,1,54.52,0
4,1,54.55,-0.7
4,1,54.57,-9.50E-03
4,1,54.77,0.68
4,1,54.93,0.4
4,1,55.03,-0.71
4,1,55.16,-0.4
4,1,55.35,0.39
4,1,55.39,0.19
4,1,55.44,-0.22
4,1,55.77,-0.61
4,1,55.94,0
4,1,56.05,-0.62
4,1,56.13,0.23
4,1,56.22,0.24
4,1,57.88,0
4,1,57.9,-0.39
4,1,58.52,-0.3
4,1,58.54,-0.29
4,1,58.56,-0.31
4,1,58.58,-0.2
4,1,58.6,-0.19
4,1,58.62,0
4,1,58.64,-0.09
