LS,BMP,EMP,BegState,EndState,PASS SPEED,FREIGHT SPEED,TRACKS
200,123.19,135.31,"WILLOW LAKE, SD","BANCROFT, SD",N/A,25,1
200,123.19,135.31,"WILLOW LAKE, SD","BANCROFT, SD",N/A,25,1
200,123.19,135.31,"WILLOW LAKE, SD","BANCROFT, SD",N/A,25,1
200,123.19,135.31,"WILLOW LAKE, SD","BANCROFT, SD",N/A,25,1
200,123.19,135.31,"WILLOW LAKE, SD","BANCROFT, SD",N/A,25,1
200,123.19,135.31,"WILLOW LAKE, SD","BANCROFT, SD",N/A,25,1
200,123.19,135.31,"WILLOW LAKE, SD","BANCROFT, SD",N/A,25,1
200,123.19,135.31,"WILLOW LAKE, SD","BANCROFT, SD",N/A,25,1
200,135.31,147.48,"BANCROFT, SD","YALE, SD",N/A,25,1
200,135.31,147.48,"BANCROFT, SD","YALE, SD",N/A,25,1
200,135.31,147.48,"BANCROFT, SD","YALE, SD",N/A,25,1
200,135.31,147.48,"BANCROFT, SD","YALE, SD",N/A,25,1
200,135.31,147.48,"BANCROFT, SD","YALE, SD",N/A,25,1
200,135.31,147.48,"BANCROFT, SD","YALE, SD",N/A,25,1
200,135.31,147.48,"BANCROFT, SD","YALE, SD",N/A,25,1
200,135.31,147.48,"BANCROFT, SD","YALE, SD",N/A,25,1
200,135.31,147.48,"BANCROFT, SD","YALE, SD",N/A,25,1
200,135.31,147.48,"BANCROFT, SD","YALE, SD",N/A,25,1
200,135.31,147.48,"BANCROFT, SD","YALE, SD",N/A,25,1
200,135.31,147.48,"BANCROFT, SD","YALE, SD",N/A,25,1
,,,,,,,
2001,511.8,525.55,"SIOUX CITY, IA","JEFFERSON, SD",N/A,25,1
2001,511.8,525.55,"SIOUX CITY, IA","JEFFERSON, SD",N/A,25,1
2001,511.8,525.55,"SIOUX CITY, IA","JEFFERSON, SD",N/A,25,1
2001,511.8,525.55,"SIOUX CITY, IA","JEFFERSON, SD",N/A,25,1
2001,511.8,525.55,"SIOUX CITY, IA","JEFFERSON, SD",N/A,25,1
2001,511.8,525.55,"SIOUX CITY, IA","JEFFERSON, SD",N/A,25,1
2001,511.8,525.55,"SIOUX CITY, IA","JEFFERSON, SD",N/A,25,1
2001,511.8,525.55,"SIOUX CITY, IA","JEFFERSON, SD",N/A,25,1
2001,511.8,525.55,"SIOUX CITY, IA","JEFFERSON, SD",N/A,25,1
2001,511.8,525.55,"SIOUX CITY, IA","JEFFERSON, SD",N/A,25,1
2001,511.8,525.55,"SIOUX CITY, IA","JEFFERSON, SD",N/A,25,1
2001,511.8,525.55,"SIOUX CITY, IA","JEFFERSON, SD",N/A,25,1
2001,511.8,525.55,"SIOUX CITY, IA","JEFFERSON, SD",N/A,25,1
2001,511.8,525.55,"SIOUX CITY, IA","JEFFERSON, SD",N/A,25,1
2001,511.8,525.55,"SIOUX CITY, IA","JEFFERSON, SD",N/A,25,1
2001,511.8,525.55,"SIOUX CITY, IA","JEFFERSON, SD",N/A,25,1
2001,525.55,533.45,"JEFFERSON, SD","EAST WYE SWIT, SD",N/A,25,1
2001,525.55,533.45,"JEFFERSON, SD","EAST WYE SWIT, SD",N/A,25,1
2001,525.55,533.45,"JEFFERSON, SD","EAST WYE SWIT, SD",N/A,25,1
2001,525.55,533.45,"JEFFERSON, SD","EAST WYE SWIT, SD",N/A,25,1
2001,525.55,533.45,"JEFFERSON, SD","EAST WYE SWIT, SD",N/A,25,1
2001,525.55,533.45,"JEFFERSON, SD","EAST WYE SWIT, SD",N/A,25,1
2001,525.55,533.45,"JEFFERSON, SD","EAST WYE SWIT, SD",N/A,25,1
2001,525.55,533.45,"JEFFERSON, SD","EAST WYE SWIT, SD",N/A,25,1
2001,533.45,534.01,"EAST WYE SWIT, SD","ELK POINT, SD",N/A,25,1
2001,534.01,542.6,"ELK POINT, SD","BURBANK, SD",N/A,25,1
2001,534.01,542.6,"ELK POINT, SD","BURBANK, SD",N/A,25,1
2001,534.01,542.6,"ELK POINT, SD","BURBANK, SD",N/A,25,1
2001,534.01,542.6,"ELK POINT, SD","BURBANK, SD",N/A,25,1
2001,534.01,542.6,"ELK POINT, SD","BURBANK, SD",N/A,25,1
2001,534.01,542.6,"ELK POINT, SD","BURBANK, SD",N/A,25,1
2001,534.01,542.6,"ELK POINT, SD","BURBANK, SD",N/A,25,1
2001,534.01,542.6,"ELK POINT, SD","BURBANK, SD",N/A,25,1
2001,542.6,548.39,"BURBANK, SD","VERMILLION, SD",N/A,25,1
2001,542.6,548.39,"BURBANK, SD","VERMILLION, SD",N/A,25,1
2001,542.6,548.39,"BURBANK, SD","VERMILLION, SD",N/A,25,1
2001,542.6,548.39,"BURBANK, SD","VERMILLION, SD",N/A,25,1
2001,542.6,548.39,"BURBANK, SD","VERMILLION, SD",N/A,25,1
2001,542.6,548.39,"BURBANK, SD","VERMILLION, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,548.39,575.1,"VERMILLION, SD","YANKTON, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,575.1,615.85,"YANKTON, SD","TRIPP, SD",N/A,25,1
2001,615.85,627.95,"TRIPP, SD","PARKSTON, SD",N/A,25,1
2001,615.85,627.95,"TRIPP, SD","PARKSTON, SD",N/A,25,1
2001,615.85,627.95,"TRIPP, SD","PARKSTON, SD",N/A,25,1
2001,615.85,627.95,"TRIPP, SD","PARKSTON, SD",N/A,25,1
2001,615.85,627.95,"TRIPP, SD","PARKSTON, SD",N/A,25,1
2001,615.85,627.95,"TRIPP, SD","PARKSTON, SD",N/A,25,1
2001,615.85,627.95,"TRIPP, SD","PARKSTON, SD",N/A,25,1
2001,615.85,627.95,"TRIPP, SD","PARKSTON, SD",N/A,25,1
2001,615.85,627.95,"TRIPP, SD","PARKSTON, SD",N/A,25,1
2001,615.85,627.95,"TRIPP, SD","PARKSTON, SD",N/A,25,1
2001,615.85,627.95,"TRIPP, SD","PARKSTON, SD",N/A,25,1
2001,615.85,627.95,"TRIPP, SD","PARKSTON, SD",N/A,25,1
2001,627.95,633.38,"PARKSTON, SD","DIMOCK, SD",N/A,25,1
2001,627.95,633.38,"PARKSTON, SD","DIMOCK, SD",N/A,25,1
2001,627.95,633.38,"PARKSTON, SD","DIMOCK, SD",N/A,25,1
2001,627.95,633.38,"PARKSTON, SD","DIMOCK, SD",N/A,25,1
2001,627.95,633.38,"PARKSTON, SD","DIMOCK, SD",N/A,25,1
2001,627.95,633.38,"PARKSTON, SD","DIMOCK, SD",N/A,25,1
2001,633.38,638.48,"DIMOCK, SD","ETHAN, SD",N/A,25,1
2001,633.38,638.48,"DIMOCK, SD","ETHAN, SD",N/A,25,1
2001,633.38,638.48,"DIMOCK, SD","ETHAN, SD",N/A,25,1
2001,633.38,638.48,"DIMOCK, SD","ETHAN, SD",N/A,25,1
2001,633.38,638.48,"DIMOCK, SD","ETHAN, SD",N/A,25,1
2001,638.48,649.97,"ETHAN, SD","MITCHELL, SD",N/A,25,1
2001,638.48,649.97,"ETHAN, SD","MITCHELL, SD",N/A,25,1
2001,638.48,649.97,"ETHAN, SD","MITCHELL, SD",N/A,25,1
2001,638.48,649.97,"ETHAN, SD","MITCHELL, SD",N/A,25,1
2001,638.48,649.97,"ETHAN, SD","MITCHELL, SD",N/A,25,1
2001,638.48,649.97,"ETHAN, SD","MITCHELL, SD",N/A,25,1
2001,638.48,649.97,"ETHAN, SD","MITCHELL, SD",N/A,25,1
2001,638.48,649.97,"ETHAN, SD","MITCHELL, SD",N/A,25,1
2001,638.48,649.97,"ETHAN, SD","MITCHELL, SD",N/A,25,1
2001,638.48,649.97,"ETHAN, SD","MITCHELL, SD",N/A,25,1
2001,638.48,649.97,"ETHAN, SD","MITCHELL, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,649.97,687.91,"MITCHELL, SD","ALPENA, SD",N/A,25,1
2001,687.91,704.55,"ALPENA, SD","WOLSEY, SD",N/A,25,1
2001,687.91,704.55,"ALPENA, SD","WOLSEY, SD",N/A,25,1
2001,687.91,704.55,"ALPENA, SD","WOLSEY, SD",N/A,25,1
2001,687.91,704.55,"ALPENA, SD","WOLSEY, SD",N/A,25,1
2001,687.91,704.55,"ALPENA, SD","WOLSEY, SD",N/A,25,1
2001,687.91,704.55,"ALPENA, SD","WOLSEY, SD",N/A,25,1
2001,687.91,704.55,"ALPENA, SD","WOLSEY, SD",N/A,25,1
2001,687.91,704.55,"ALPENA, SD","WOLSEY, SD",N/A,25,1
2001,687.91,704.55,"ALPENA, SD","WOLSEY, SD",N/A,25,1
2001,687.91,704.55,"ALPENA, SD","WOLSEY, SD",N/A,25,1
2001,687.91,704.55,"ALPENA, SD","WOLSEY, SD",N/A,25,1
2001,687.91,704.55,"ALPENA, SD","WOLSEY, SD",N/A,25,1
2001,687.91,704.55,"ALPENA, SD","WOLSEY, SD",N/A,25,1
2001,687.91,704.55,"ALPENA, SD","WOLSEY, SD",N/A,25,1
2001,687.91,704.55,"ALPENA, SD","WOLSEY, SD",N/A,25,1
2001,687.91,704.55,"ALPENA, SD","WOLSEY, SD",N/A,25,1
2001,687.91,704.55,"ALPENA, SD","WOLSEY, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,704.55,727.66,"WOLSEY, SD","TULARE, SD",N/A,25,1
2001,727.66,737.76,"TULARE, SD","REDFIELD, SD",N/A,25,1
2001,727.66,737.76,"TULARE, SD","REDFIELD, SD",N/A,25,1
2001,727.66,737.76,"TULARE, SD","REDFIELD, SD",N/A,25,1
2001,727.66,737.76,"TULARE, SD","REDFIELD, SD",N/A,25,1
2001,727.66,737.76,"TULARE, SD","REDFIELD, SD",N/A,25,1
2001,727.66,737.76,"TULARE, SD","REDFIELD, SD",N/A,25,1
2001,727.66,737.76,"TULARE, SD","REDFIELD, SD",N/A,25,1
2001,727.66,737.76,"TULARE, SD","REDFIELD, SD",N/A,25,1
2001,727.66,737.76,"TULARE, SD","REDFIELD, SD",N/A,25,1
2001,727.66,737.76,"TULARE, SD","REDFIELD, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,737.76,757,"REDFIELD, SD","MELLETTE, SD",N/A,25,1
2001,757,768.7,"MELLETTE, SD","WARNER, SD",N/A,25,1
2001,757,768.7,"MELLETTE, SD","WARNER, SD",N/A,25,1
2001,757,768.7,"MELLETTE, SD","WARNER, SD",N/A,25,1
2001,757,768.7,"MELLETTE, SD","WARNER, SD",N/A,25,1
2001,757,768.7,"MELLETTE, SD","WARNER, SD",N/A,25,1
2001,757,768.7,"MELLETTE, SD","WARNER, SD",N/A,25,1
2001,757,768.7,"MELLETTE, SD","WARNER, SD",N/A,25,1
2001,757,768.7,"MELLETTE, SD","WARNER, SD",N/A,25,1
2001,757,768.7,"MELLETTE, SD","WARNER, SD",N/A,25,1
2001,757,768.7,"MELLETTE, SD","WARNER, SD",N/A,25,1
2001,757,768.7,"MELLETTE, SD","WARNER, SD",N/A,25,1
2001,768.7,778,"WARNER, SD","ABERDEEN, SD",N/A,25,1
2001,768.7,778,"WARNER, SD","ABERDEEN, SD",N/A,25,1
2001,768.7,778,"WARNER, SD","ABERDEEN, SD",N/A,25,1
2001,768.7,778,"WARNER, SD","ABERDEEN, SD",N/A,25,1
2001,768.7,778,"WARNER, SD","ABERDEEN, SD",N/A,25,1
2001,768.7,778,"WARNER, SD","ABERDEEN, SD",N/A,25,1
2001,768.7,778,"WARNER, SD","ABERDEEN, SD",N/A,25,1
2001,768.7,778,"WARNER, SD","ABERDEEN, SD",N/A,25,1
2001,768.7,778,"WARNER, SD","ABERDEEN, SD",N/A,25,1
2001,768.7,778,"WARNER, SD","ABERDEEN, SD",N/A,25,1
2002,294.65,303.73,"CANTON, SD","WORTHING, SD",N/A,25,1
2002,294.65,303.73,"CANTON, SD","WORTHING, SD",N/A,25,1
2002,294.65,303.73,"CANTON, SD","WORTHING, SD",N/A,25,1
2002,294.65,303.73,"CANTON, SD","WORTHING, SD",N/A,25,1
2002,294.65,303.73,"CANTON, SD","WORTHING, SD",N/A,25,1
2002,294.65,303.73,"CANTON, SD","WORTHING, SD",N/A,25,1
2002,294.65,303.73,"CANTON, SD","WORTHING, SD",N/A,25,1
2002,294.65,303.73,"CANTON, SD","WORTHING, SD",N/A,25,1
2002,303.73,310.46,"WORTHING, SD","LENNOX, SD",N/A,25,1
2002,303.73,310.46,"WORTHING, SD","LENNOX, SD",N/A,25,1
2002,303.73,310.46,"WORTHING, SD","LENNOX, SD",N/A,25,1
2002,303.73,310.46,"WORTHING, SD","LENNOX, SD",N/A,25,1
2002,303.73,310.46,"WORTHING, SD","LENNOX, SD",N/A,25,1
2002,303.73,310.46,"WORTHING, SD","LENNOX, SD",N/A,25,1
2002,303.73,310.46,"WORTHING, SD","LENNOX, SD",N/A,25,1
2002,310.46,323.14,"LENNOX, SD","PARKER, SD",N/A,25,1
2002,310.46,323.14,"LENNOX, SD","PARKER, SD",N/A,25,1
2002,310.46,323.14,"LENNOX, SD","PARKER, SD",N/A,25,1
2002,310.46,323.14,"LENNOX, SD","PARKER, SD",N/A,25,1
2002,310.46,323.14,"LENNOX, SD","PARKER, SD",N/A,25,1
2002,310.46,323.14,"LENNOX, SD","PARKER, SD",N/A,25,1
2002,310.46,323.14,"LENNOX, SD","PARKER, SD",N/A,25,1
2002,310.46,323.14,"LENNOX, SD","PARKER, SD",N/A,25,1
2002,310.46,323.14,"LENNOX, SD","PARKER, SD",N/A,25,1
2002,310.46,323.14,"LENNOX, SD","PARKER, SD",N/A,25,1
2002,310.46,323.14,"LENNOX, SD","PARKER, SD",N/A,25,1
2002,310.46,323.14,"LENNOX, SD","PARKER, SD",N/A,25,1
2002,310.46,323.14,"LENNOX, SD","PARKER, SD",N/A,25,1
2002,323.14,329.66,"PARKER, SD","MARION JUNCTI, SD",N/A,25,1
2002,323.14,329.66,"PARKER, SD","MARION JUNCTI, SD",N/A,25,1
2002,323.14,329.66,"PARKER, SD","MARION JUNCTI, SD",N/A,25,1
2002,323.14,329.66,"PARKER, SD","MARION JUNCTI, SD",N/A,25,1
2002,323.14,329.66,"PARKER, SD","MARION JUNCTI, SD",N/A,25,1
2002,323.14,329.66,"PARKER, SD","MARION JUNCTI, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,329.66,351.79,"MARION JUNCTI, SD","EMERY, SD",N/A,25,1
2002,351.79,360.63,"EMERY, SD","ALEXANDRIA, SD",N/A,25,1
2002,351.79,360.63,"EMERY, SD","ALEXANDRIA, SD",N/A,25,1
2002,351.79,360.63,"EMERY, SD","ALEXANDRIA, SD",N/A,25,1
2002,351.79,360.63,"EMERY, SD","ALEXANDRIA, SD",N/A,25,1
2002,351.79,360.63,"EMERY, SD","ALEXANDRIA, SD",N/A,25,1
2002,351.79,360.63,"EMERY, SD","ALEXANDRIA, SD",N/A,25,1
2002,351.79,360.63,"EMERY, SD","ALEXANDRIA, SD",N/A,25,1
2002,351.79,360.63,"EMERY, SD","ALEXANDRIA, SD",N/A,25,1
2002,351.79,360.63,"EMERY, SD","ALEXANDRIA, SD",N/A,25,1
2002,360.63,373.87,"ALEXANDRIA, SD","MITCHELL, SD",N/A,25,1
2002,360.63,373.87,"ALEXANDRIA, SD","MITCHELL, SD",N/A,25,1
2002,360.63,373.87,"ALEXANDRIA, SD","MITCHELL, SD",N/A,25,1
